,Date,vix
166,2019-09-06,16.270000457763672
167,2019-09-09,15.850000381469727
168,2019-09-11,15.369999885559082
169,2019-09-12,14.899999618530273
170,2019-09-13,14.119999885559082
171,2019-09-16,14.949999809265137
172,2019-09-17,16.020000457763672
173,2019-09-18,15.350000381469727
174,2019-09-19,15.550000190734863
175,2019-09-20,15.399999618530273
176,2019-09-23,16.790000915527344
177,2019-09-24,16.729999542236328
178,2019-09-25,16.170000076293945
179,2019-09-26,16.34000015258789
180,2019-09-27,16.110000610351562
181,2019-09-30,15.869999885559082
182,2019-10-01,16.760000228881836
183,2019-10-03,17.700000762939453
184,2019-10-04,17.579999923706055
185,2019-10-07,17.829999923706055
186,2019-10-09,17.15999984741211
187,2019-10-10,17.229999542236328
188,2019-10-11,17.139999389648438
189,2019-10-14,17.43000030517578
190,2019-10-15,16.850000381469727
191,2019-10-16,16.360000610351562
192,2019-10-17,15.880000114440918
193,2019-10-18,15.930000305175781
194,2019-10-22,16.809999465942383
195,2019-10-23,16.540000915527344
196,2019-10-24,16.239999771118164
197,2019-10-25,15.319999694824219
198,2019-10-29,16.420000076293945
199,2019-10-30,16.65999984741211
200,2019-10-31,16.280000686645508
201,2019-11-01,15.729999542236328
202,2019-11-04,15.930000305175781
203,2019-11-05,15.920000076293945
204,2019-11-06,15.779999732971191
205,2019-11-07,15.210000038146973
206,2019-11-08,15.859999656677246
207,2019-11-11,16.25
208,2019-11-13,16.459999084472656
209,2019-11-14,15.649999618530273
210,2019-11-15,15.029999732971191
211,2019-11-18,15.760000228881836
212,2019-11-19,15.40999984741211
213,2019-11-20,15.15999984741211
214,2019-11-21,14.979999542236328
215,2019-11-22,14.869999885559082
216,2019-11-25,15.0
217,2019-11-26,14.84000015258789
218,2019-11-27,14.619999885559082
219,2019-11-28,13.989999771118164
220,2019-11-29,13.899999618530273
221,2019-12-02,14.199999809265137
222,2019-12-03,14.5600004196167
223,2019-12-04,13.319999694824219
224,2019-12-05,14.3100004196167
225,2019-12-06,13.640000343322754
226,2019-12-09,14.600000381469727
227,2019-12-10,14.289999961853027
228,2019-12-11,13.380000114440918
229,2019-12-12,13.350000381469727
230,2019-12-13,13.300000190734863
231,2019-12-16,13.420000076293945
232,2019-12-17,12.520000457763672
233,2019-12-18,12.34000015258789
234,2019-12-19,12.119999885559082
235,2019-12-20,12.329999923706055
236,2019-12-23,11.960000038146973
237,2019-12-24,11.630000114440918
238,2019-12-26,11.119999885559082
239,2019-12-27,10.529999732971191
240,2019-12-30,11.010000228881836
241,2019-12-31,11.670000076293945
242,2020-01-02,11.489999771118164
243,2020-01-03,12.699999809265137
244,2020-01-06,14.779999732971191
245,2020-01-07,14.609999656677246
246,2020-01-08,15.640000343322754
247,2020-01-09,14.0
248,2020-01-10,14.079999923706055
249,2020-01-13,14.279999732971191
250,2020-01-14,13.90999984741211
251,2020-01-15,14.119999885559082
252,2020-01-16,14.180000305175781
253,2020-01-17,14.130000114440918
254,2020-01-20,15.40999984741211
255,2020-01-21,15.859999656677246
256,2020-01-22,16.360000610351562
257,2020-01-23,15.859999656677246
258,2020-01-24,15.5600004196167
259,2020-01-27,17.18000030517578
260,2020-01-28,17.299999237060547
261,2020-01-29,16.5
262,2020-01-30,16.799999237060547
263,2020-01-31,17.3700008392334
264,2020-02-03,15.779999732971191
265,2020-02-04,14.380000114440918
266,2020-02-05,14.170000076293945
267,2020-02-06,13.779999732971191
268,2020-02-07,13.75
269,2020-02-10,14.210000038146973
270,2020-02-11,13.880000114440918
271,2020-02-12,13.619999885559082
272,2020-02-13,13.369999885559082
273,2020-02-14,13.619999885559082
274,2020-02-17,14.420000076293945
275,2020-02-18,14.510000228881836
276,2020-02-19,14.020000457763672
277,2020-02-20,13.699999809265137
278,2020-02-24,17.0
279,2020-02-25,16.899999618530273
280,2020-02-26,18.260000228881836
281,2020-02-27,17.770000457763672
282,2020-02-28,23.239999771118164
283,2020-03-02,25.200000762939453
284,2020-03-03,24.540000915527344
285,2020-03-04,24.229999542236328
286,2020-03-05,23.25
287,2020-03-06,25.639999389648438
288,2020-03-09,30.799999237060547
289,2020-03-11,31.559999465942383
290,2020-03-12,41.15999984741211
291,2020-03-13,51.470001220703125
292,2020-03-16,58.880001068115234
293,2020-03-17,62.93000030517578
294,2020-03-18,63.959999084472656
295,2020-03-19,72.19999694824219
296,2020-03-20,67.0999984741211
297,2020-03-23,71.98999786376953
298,2020-03-24,83.61000061035156
299,2020-03-25,77.62999725341797
300,2020-03-26,71.52999877929688
301,2020-03-27,70.38999938964844
302,2020-03-30,71.88999938964844
303,2020-03-31,64.41000366210938
304,2020-04-01,60.04999923706055
305,2020-04-03,55.29999923706055
306,2020-04-07,51.79999923706055
307,2020-04-08,52.2400016784668
308,2020-04-09,49.75
309,2020-04-13,51.459999084472656
310,2020-04-15,49.7400016784668
311,2020-04-16,46.099998474121094
312,2020-04-17,42.59000015258789
313,2020-04-20,43.459999084472656
314,2020-04-21,45.20000076293945
315,2020-04-22,42.81999969482422
316,2020-04-23,39.22999954223633
317,2020-04-24,39.119998931884766
318,2020-04-27,38.040000915527344
319,2020-04-28,35.349998474121094
320,2020-04-29,33.84000015258789
321,2020-04-30,33.9900016784668
322,2020-05-04,43.66999816894531
323,2020-05-05,43.61000061035156
324,2020-05-06,41.25
325,2020-05-07,39.93000030517578
326,2020-05-08,38.40999984741211
327,2020-05-11,38.040000915527344
328,2020-05-12,38.209999084472656
329,2020-05-13,38.84000015258789
330,2020-05-14,38.18000030517578
331,2020-05-15,38.02000045776367
332,2020-05-18,40.91999816894531
333,2020-05-19,39.45000076293945
334,2020-05-20,35.810001373291016
335,2020-05-21,32.9900016784668
336,2020-05-22,32.380001068115234
337,2020-05-26,31.469999313354492
338,2020-05-27,31.270000457763672
339,2020-05-28,30.020000457763672
340,2020-05-29,30.219999313354492
341,2020-06-01,30.739999771118164
342,2020-06-02,30.1200008392334
343,2020-06-03,30.040000915527344
344,2020-06-04,29.690000534057617
345,2020-06-05,28.68000030517578
346,2020-06-08,29.649999618530273
347,2020-06-09,30.209999084472656
348,2020-06-10,29.440000534057617
349,2020-06-11,29.65999984741211
350,2020-06-12,30.81999969482422
351,2020-06-15,32.58000183105469
352,2020-06-16,32.970001220703125
353,2020-06-17,33.349998474121094
354,2020-06-18,31.459999084472656
355,2020-06-19,29.969999313354492
356,2020-06-22,30.459999084472656
357,2020-06-23,29.34000015258789
358,2020-06-24,29.579999923706055
359,2020-06-25,29.729999542236328
360,2020-06-26,28.739999771118164
361,2020-06-29,28.90999984741211
362,2020-06-30,29.1200008392334
363,2020-07-01,28.1200008392334
364,2020-07-02,26.510000228881836
365,2020-07-03,25.770000457763672
366,2020-07-06,25.200000762939453
367,2020-07-07,25.100000381469727
368,2020-07-08,26.100000381469727
369,2020-07-09,24.90999984741211
370,2020-07-10,24.940000534057617
371,2020-07-13,25.25
372,2020-07-14,26.639999389648438
373,2020-07-15,26.290000915527344
374,2020-07-16,25.360000610351562
375,2020-07-17,24.15999984741211
376,2020-07-20,24.709999084472656
377,2020-07-21,24.43000030517578
378,2020-07-22,24.889999389648438
379,2020-07-23,24.639999389648438
380,2020-07-24,24.540000915527344
381,2020-07-27,25.020000457763672
382,2020-07-28,23.639999389648438
383,2020-07-29,24.110000610351562
384,2020-07-30,24.729999542236328
385,2020-07-31,24.190000534057617
386,2020-08-03,25.190000534057617
387,2020-08-04,23.81999969482422
388,2020-08-05,23.56999969482422
389,2020-08-06,23.149999618530273
390,2020-08-07,22.579999923706055
391,2020-08-10,22.510000228881836
392,2020-08-11,21.360000610351562
393,2020-08-12,20.850000381469727
394,2020-08-13,20.56999969482422
395,2020-08-14,21.670000076293945
396,2020-08-17,21.309999465942383
397,2020-08-18,20.43000030517578
398,2020-08-19,19.959999084472656
399,2020-08-20,20.6200008392334
400,2020-08-21,19.940000534057617
401,2020-08-24,19.229999542236328
402,2020-08-25,19.31999969482422
403,2020-08-26,19.299999237060547
404,2020-08-27,18.899999618530273
405,2020-08-28,18.350000381469727
406,2020-08-31,22.84000015258789
407,2020-09-01,21.799999237060547
408,2020-09-02,21.110000610351562
409,2020-09-03,20.5
410,2020-09-04,22.149999618530273
411,2020-09-07,22.010000228881836
412,2020-09-08,22.719999313354492
413,2020-09-09,22.229999542236328
414,2020-09-10,21.260000228881836
415,2020-09-11,20.709999084472656
416,2020-09-14,21.190000534057617
417,2020-09-15,20.600000381469727
418,2020-09-16,19.65999984741211
419,2020-09-17,20.100000381469727
420,2020-09-18,20.049999237060547
421,2020-09-21,22.190000534057617
422,2020-09-22,21.40999984741211
423,2020-09-23,20.989999771118164
424,2020-09-24,23.510000228881836
425,2020-09-25,20.68000030517578
426,2020-09-28,19.56999969482422
427,2020-09-29,19.770000457763672
428,2020-09-30,19.530000686645508
429,2020-10-01,18.350000381469727
430,2020-10-05,19.700000762939453
431,2020-10-06,19.639999389648438
432,2020-10-07,20.059999465942383
433,2020-10-08,20.3799991607666
434,2020-10-09,20.3799991607666
435,2020-10-12,21.1299991607666
436,2020-10-13,20.719999313354492
437,2020-10-14,20.209999084472656
438,2020-10-15,22.059999465942383
439,2020-10-16,21.649999618530273
440,2020-10-19,21.81999969482422
441,2020-10-20,22.690000534057617
442,2020-10-21,22.920000076293945
443,2020-10-22,22.639999389648438
444,2020-10-23,21.829999923706055
445,2020-10-26,22.829999923706055
446,2020-10-27,22.200000762939453
447,2020-10-28,23.280000686645508
448,2020-10-29,24.020000457763672
449,2020-10-30,24.75
450,2020-11-02,25.209999084472656
451,2020-11-03,24.239999771118164
452,2020-11-04,23.200000762939453
453,2020-11-05,20.969999313354492
454,2020-11-06,20.5
455,2020-11-09,20.110000610351562
456,2020-11-10,21.579999923706055
457,2020-11-11,22.030000686645508
458,2020-11-12,20.6200008392334
459,2020-11-13,19.700000762939453
460,2020-11-17,19.799999237060547
461,2020-11-18,19.1200008392334
462,2020-11-19,19.56999969482422
463,2020-11-20,19.6200008392334
464,2020-11-23,20.799999237060547
465,2020-11-24,21.059999465942383
466,2020-11-25,23.1299991607666
467,2020-11-26,20.020000457763672
468,2020-11-27,19.81999969482422
469,2020-12-01,20.18000030517578
470,2020-12-02,19.90999984741211
471,2020-12-03,19.0
472,2020-12-04,18.030000686645508
473,2020-12-07,18.020000457763672
474,2020-12-08,18.6200008392334
475,2020-12-09,18.920000076293945
476,2020-12-10,18.709999084472656
477,2020-12-11,18.790000915527344
478,2020-12-14,19.399999618530273
479,2020-12-15,19.350000381469727
480,2020-12-16,19.200000762939453
481,2020-12-17,19.15999984741211
482,2020-12-18,18.6200008392334
483,2020-12-21,23.190000534057617
484,2020-12-22,21.989999771118164
485,2020-12-23,20.5
486,2020-12-24,19.969999313354492
487,2020-12-28,20.43000030517578
488,2020-12-29,20.790000915527344
489,2020-12-30,21.110000610351562
490,2020-12-31,21.100000381469727
491,2021-01-04,20.030000686645508
492,2021-01-05,20.459999084472656
493,2021-01-06,21.0
494,2021-01-07,20.6200008392334
495,2021-01-08,20.639999389648438
496,2021-01-11,22.3799991607666
497,2021-01-12,22.850000381469727
498,2021-01-13,23.290000915527344
499,2021-01-14,23.030000686645508
500,2021-01-15,24.010000228881836
501,2021-01-18,24.399999618530273
502,2021-01-19,22.899999618530273
503,2021-01-20,21.549999237060547
504,2021-01-21,22.18000030517578
505,2021-01-25,23.25
506,2021-01-27,24.389999389648438
507,2021-01-28,24.290000915527344
508,2021-01-29,25.34000015258789
509,2021-02-01,23.31999969482422
510,2021-02-02,23.350000381469727
511,2021-02-03,23.75
512,2021-02-04,23.1200008392334
513,2021-02-05,23.420000076293945
514,2021-02-08,23.959999084472656
515,2021-02-09,24.270000457763672
516,2021-02-10,23.950000762939453
517,2021-02-11,23.049999237060547
518,2021-02-12,22.040000915527344
519,2021-02-16,21.780000686645508
520,2021-02-18,21.540000915527344
521,2021-02-19,22.25
522,2021-02-22,25.469999313354492
523,2021-02-23,25.229999542236328
524,2021-02-24,24.170000076293945
525,2021-02-25,22.889999389648438
526,2021-02-26,28.139999389648438
527,2021-03-01,25.6299991607666
528,2021-03-02,23.610000610351562
529,2021-03-03,22.09000015258789
530,2021-03-04,24.149999618530273
531,2021-03-05,25.559999465942383
532,2021-03-08,24.68000030517578
533,2021-03-09,22.5
534,2021-03-10,20.75
535,2021-03-12,21.709999084472656
536,2021-03-15,21.229999542236328
537,2021-03-16,20.190000534057617
538,2021-03-17,20.15999984741211
539,2021-03-18,20.079999923706055
540,2021-03-19,19.989999771118164
541,2021-03-22,20.489999771118164
542,2021-03-23,20.670000076293945
543,2021-03-24,22.459999084472656
544,2021-03-25,22.700000762939453
545,2021-03-26,20.649999618530273
546,2021-03-30,20.489999771118164
547,2021-03-31,20.649999618530273
548,2021-04-01,19.989999771118164
549,2021-04-05,21.219999313354492
550,2021-04-06,20.84000015258789
551,2021-04-07,20.25
552,2021-04-08,20.309999465942383
553,2021-04-09,19.790000915527344
554,2021-04-12,23.0
555,2021-04-13,20.459999084472656
556,2021-04-15,20.889999389648438
557,2021-04-16,20.399999618530273
558,2021-04-19,22.489999771118164
559,2021-04-20,22.43000030517578
560,2021-04-22,23.030000686645508
561,2021-04-23,22.690000534057617
562,2021-04-26,23.5
563,2021-04-27,23.079999923706055
564,2021-04-28,22.579999923706055
565,2021-04-29,23.309999465942383
566,2021-04-30,23.030000686645508
567,2021-05-03,23.690000534057617
568,2021-05-04,23.010000228881836
569,2021-05-06,22.040000915527344
570,2021-05-07,20.81999969482422
571,2021-05-10,20.229999542236328
572,2021-05-12,20.079999923706055
573,2021-05-14,20.270000457763672
574,2021-05-17,19.610000610351562
575,2021-05-18,19.239999771118164
576,2021-05-19,19.31999969482422
577,2021-05-21,19.079999923706055
578,2021-05-24,19.1299991607666
579,2021-05-26,20.8700008392334
580,2021-05-27,19.90999984741211
581,2021-05-28,17.399999618530273
582,2021-06-01,17.389999389648438
583,2021-06-02,17.209999084472656
584,2021-06-03,15.75
585,2021-06-04,15.9399995803833
586,2021-06-07,15.569999694824219
587,2021-06-08,15.229999542236328
588,2021-06-09,14.75
589,2021-06-10,15.0
590,2021-06-11,14.100000381469727
591,2021-06-14,14.720000267028809
592,2021-06-15,14.609999656677246
593,2021-06-16,14.869999885559082
594,2021-06-17,15.289999961853027
595,2021-06-18,14.800000190734863
596,2021-06-21,15.0600004196167
597,2021-06-22,14.739999771118164
598,2021-06-23,15.369999885559082
599,2021-06-24,15.100000381469727
600,2021-06-25,13.369999885559082
601,2021-06-28,13.399999618530273
602,2021-06-29,13.0
603,2021-06-30,13.050000190734863
604,2021-07-01,12.84000015258789
605,2021-07-02,12.09000015258789
606,2021-07-06,12.279999732971191
607,2021-07-07,12.210000038146973
608,2021-07-08,13.5600004196167
609,2021-07-09,12.9399995803833
610,2021-07-12,12.989999771118164
611,2021-07-13,12.619999885559082
612,2021-07-14,12.59000015258789
613,2021-07-15,12.270000457763672
614,2021-07-16,11.710000038146973
615,2021-07-19,12.680000305175781
616,2021-07-20,13.210000038146973
617,2021-07-22,11.890000343322754
618,2021-07-23,11.760000228881836
619,2021-07-26,12.449999809265137
620,2021-07-27,13.229999542236328
621,2021-07-28,13.6899995803833
622,2021-07-29,12.949999809265137
623,2021-07-30,12.800000190734863
624,2021-08-02,12.8100004196167
625,2021-08-03,13.75
626,2021-08-04,13.210000038146973
627,2021-08-05,12.869999885559082
628,2021-08-06,12.609999656677246
629,2021-08-09,12.609999656677246
630,2021-08-10,12.710000038146973
631,2021-08-11,12.710000038146973
632,2021-08-12,12.369999885559082
633,2021-08-13,12.989999771118164
634,2021-08-16,13.460000038146973
635,2021-08-17,13.40999984741211
636,2021-08-18,12.90999984741211
637,2021-08-20,14.020000457763672
638,2021-08-23,13.6899995803833
639,2021-08-24,13.1899995803833
640,2021-08-25,13.5
641,2021-08-26,13.539999961853027
642,2021-08-27,13.40999984741211
643,2021-08-30,13.319999694824219
644,2021-08-31,14.520000457763672
645,2021-09-01,14.1899995803833
646,2021-09-02,14.239999771118164
647,2021-09-03,14.539999961853027
648,2021-09-06,15.109999656677246
649,2021-09-07,14.899999618530273
650,2021-09-08,14.40999984741211
651,2021-09-09,13.9399995803833
652,2021-09-13,14.029999732971191
653,2021-09-14,13.579999923706055
654,2021-09-15,13.729999542236328
655,2021-09-16,14.40999984741211
656,2021-09-17,15.229999542236328
657,2021-09-20,17.489999771118164
658,2021-09-21,16.520000457763672
659,2021-09-22,16.489999771118164
660,2021-09-23,16.600000381469727
661,2021-09-24,16.920000076293945
662,2021-09-27,18.049999237060547
663,2021-09-28,18.540000915527344
664,2021-09-29,18.84000015258789
665,2021-09-30,18.399999618530273
666,2021-10-01,17.209999084472656
667,2021-10-04,16.739999771118164
668,2021-10-05,16.399999618530273
669,2021-10-06,17.329999923706055
670,2021-10-07,16.15999984741211
671,2021-10-08,15.649999618530273
672,2021-10-11,16.09000015258789
673,2021-10-12,15.850000381469727
674,2021-10-13,16.100000381469727
675,2021-10-14,15.770000457763672
676,2021-10-18,17.18000030517578
677,2021-10-19,17.3799991607666
678,2021-10-20,18.309999465942383
679,2021-10-21,18.040000915527344
680,2021-10-22,17.549999237060547
681,2021-10-25,17.610000610351562
682,2021-10-26,16.75
683,2021-10-27,16.829999923706055
684,2021-10-28,17.90999984741211
685,2021-10-29,17.43000030517578
686,2021-11-01,17.239999771118164
687,2021-11-02,17.059999465942383
688,2021-11-03,16.1299991607666
689,2021-11-04,15.75
690,2021-11-08,16.34000015258789
691,2021-11-09,16.0
692,2021-11-10,16.309999465942383
693,2021-11-11,16.350000381469727
694,2021-11-12,15.220000267028809
695,2021-11-15,15.470000267028809
696,2021-11-16,15.199999809265137
697,2021-11-17,14.979999542236328
698,2021-11-18,14.859999656677246
699,2021-11-22,17.520000457763672
700,2021-11-23,18.020000457763672
701,2021-11-24,17.100000381469727
702,2021-11-25,16.65999984741211
703,2021-11-26,20.799999237060547
704,2021-11-29,20.829999923706055
705,2021-11-30,21.170000076293945
706,2021-12-01,19.450000762939453
707,2021-12-02,18.09000015258789
708,2021-12-03,18.450000762939453
709,2021-12-06,20.079999923706055
710,2021-12-07,18.459999084472656
711,2021-12-08,17.270000457763672
712,2021-12-09,16.600000381469727
713,2021-12-10,16.059999465942383
714,2021-12-13,16.56999969482422
715,2021-12-14,16.950000762939453
716,2021-12-15,17.219999313354492
717,2021-12-16,15.899999618530273
718,2021-12-17,16.34000015258789
719,2021-12-20,18.969999313354492
720,2021-12-21,17.540000915527344
721,2021-12-22,16.579999923706055
722,2021-12-23,15.829999923706055
723,2021-12-24,16.149999618530273
724,2021-12-27,17.1200008392334
725,2021-12-28,16.479999542236328
726,2021-12-29,16.239999771118164
727,2021-12-30,16.56999969482422
728,2021-12-31,16.219999313354492
729,2022-01-03,16.450000762939453
730,2022-01-04,16.1200008392334
731,2022-01-05,17.229999542236328
732,2022-01-06,17.979999542236328
733,2022-01-07,17.600000381469727
734,2022-01-10,17.68000030517578
735,2022-01-11,17.760000228881836
736,2022-01-12,17.18000030517578
737,2022-01-13,16.700000762939453
738,2022-01-14,16.559999465942383
739,2022-01-17,16.770000457763672
740,2022-01-18,17.780000686645508
741,2022-01-19,17.81999969482422
742,2022-01-20,17.790000915527344
743,2022-01-21,18.889999389648438
744,2022-01-24,22.829999923706055
745,2022-01-25,21.360000610351562
746,2022-01-27,21.06999969482422
747,2022-01-28,20.700000762939453
748,2022-01-31,21.950000762939453
749,2022-02-01,19.979999542236328
750,2022-02-02,18.649999618530273
751,2022-02-03,19.15999984741211
752,2022-02-04,18.899999618530273
753,2022-02-07,20.440000534057617
754,2022-02-08,19.68000030517578
755,2022-02-09,18.559999465942383
756,2022-02-10,17.709999084472656
757,2022-02-11,18.68000030517578
758,2022-02-14,22.979999542236328
759,2022-02-15,20.610000610351562
760,2022-02-16,20.59000015258789
761,2022-02-17,22.010000228881836
762,2022-02-18,22.170000076293945
763,2022-02-21,22.899999618530273
764,2022-02-22,26.65999984741211
765,2022-02-23,24.540000915527344
766,2022-02-24,31.979999542236328
767,2022-02-25,26.739999771118164
768,2022-02-28,28.56999969482422
769,2022-03-02,29.229999542236328
770,2022-03-03,28.15999984741211
771,2022-03-04,27.959999084472656
772,2022-03-07,29.329999923706055
773,2022-03-08,28.59000015258789
774,2022-03-09,27.469999313354492
775,2022-03-10,25.579999923706055
776,2022-03-11,25.350000381469727
777,2022-03-14,25.68000030517578
778,2022-03-15,26.729999542236328
779,2022-03-16,24.1200008392334
780,2022-03-17,22.610000610351562
781,2022-03-21,24.6200008392334
782,2022-03-22,24.06999969482422
783,2022-03-23,24.75
784,2022-03-24,23.93000030517578
785,2022-03-25,23.43000030517578
786,2022-03-28,22.610000610351562
787,2022-03-29,21.299999237060547
788,2022-03-30,20.610000610351562
789,2022-03-31,20.559999465942383
790,2022-04-01,18.43000030517578
791,2022-04-04,17.90999984741211
792,2022-04-05,18.489999771118164
793,2022-04-06,19.020000457763672
794,2022-04-07,19.0
795,2022-04-08,17.690000534057617
796,2022-04-11,18.270000457763672
797,2022-04-12,18.15999984741211
798,2022-04-13,17.790000915527344
799,2022-04-18,19.34000015258789
800,2022-04-19,19.770000457763672
801,2022-04-20,18.670000076293945
802,2022-04-21,17.850000381469727
803,2022-04-22,18.350000381469727
804,2022-04-25,21.260000228881836
805,2022-04-26,19.190000534057617
806,2022-04-27,20.610000610351562
807,2022-04-28,19.3799991607666
808,2022-04-29,19.420000076293945
809,2022-05-02,20.280000686645508
810,2022-05-04,21.8799991607666
811,2022-05-05,20.290000915527344
812,2022-05-06,21.25
813,2022-05-09,22.030000686645508
814,2022-05-10,22.299999237060547
815,2022-05-11,22.799999237060547
816,2022-05-12,24.270000457763672
817,2022-05-13,23.489999771118164
818,2022-05-16,24.530000686645508
819,2022-05-17,22.739999771118164
820,2022-05-18,22.299999237060547
821,2022-05-19,24.559999465942383
822,2022-05-20,23.100000381469727
823,2022-05-23,23.399999618530273
824,2022-05-24,25.639999389648438
825,2022-05-25,25.280000686645508
826,2022-05-26,22.719999313354492
827,2022-05-27,21.479999542236328
828,2022-05-30,19.979999542236328
829,2022-05-31,20.479999542236328
830,2022-06-01,20.850000381469727
831,2022-06-02,20.31999969482422
