Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2320.00,-,-,-,512.80,-,455.05,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2760.00,80.00,81.00,67.10,71.60,72.00,71.60,1540.00,8723.60,222.80,63000.00,55000.00,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,3260.00,-,-,-,42.15,-,1.95,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2560.00,-,-,-,322.35,-,232.40,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2780.00,67.00,67.35,56.60,60.70,61.10,60.70,1381.00,7847.98,169.62,71200.00,44600.00,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,3020.00,6.65,7.45,5.45,6.15,6.15,6.15,218.00,1319.41,2.69,6400.00,6400.00,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,3280.00,-,-,-,3.85,3.85,1.60,-,-,-,400.00,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2340.00,-,-,-,495.45,-,435.45,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2580.00,-,-,-,308.45,-,216.00,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,3040.00,5.50,6.45,4.75,5.20,5.20,5.20,80.00,487.24,0.84,5600.00,5600.00,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,3300.00,1.95,1.95,1.00,1.10,1.10,1.10,8.00,52.82,0.02,3600.00,600.00,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2360.00,-,-,-,478.35,-,415.95,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2800.00,56.65,56.65,48.00,50.75,51.50,50.75,3753.00,21404.26,387.46,291600.00,84400.00,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2380.00,-,-,-,461.50,-,396.60,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,27-Apr-2023,CE,2600.00,192.80,194.45,190.65,190.65,190.65,200.10,9.00,50.27,3.47,2800.00,1600.00,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,3300.00,-,-,-,23.75,-,10.70,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2400.00,-,-,-,384.20,-,400.70,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2640.00,-,-,-,219.40,-,211.70,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2860.00,-,-,-,116.45,-,96.00,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2420.00,-,-,-,368.60,-,383.05,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,3080.00,-,-,-,55.35,-,35.40,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2660.00,-,-,-,208.10,-,198.70,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2880.00,-,-,-,109.30,-,88.40,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,3100.00,-,-,-,51.45,-,32.05,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2440.00,-,-,-,353.25,-,365.70,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2680.00,-,-,-,197.20,-,186.20,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2900.00,-,-,-,102.50,-,81.30,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,3120.00,-,-,-,47.80,-,28.90,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2460.00,-,-,-,338.25,-,348.60,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2480.00,-,-,-,323.65,-,331.85,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2700.00,-,-,-,186.70,-,174.15,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2920.00,-,-,-,63.20,63.20,74.60,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2720.00,-,-,-,176.60,-,162.65,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2940.00,-,-,-,89.90,-,68.35,-,-,-,-,-,2876.60
ASIANPAINT,31-Mar-2023,25-May-2023,CE,2500.00,-,-,-,309.35,-,315.45,-,-,-,-,-,2876.60
